transactionreference,paymenttypedescription,transactionstartedtimestamp,currencyiso3a,mainamount,settlemainamount,settledtimestamp,settlestatus,errorcode,accounttypedescription,requesttypedescription
23-9-97329,MASTERCARD,2016-06-08 18:37:53,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97330,MASTERCARD,2016-07-11 21:44:50,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97331,MASTERCARD,2016-06-03 17:04:19,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97332,MASTERCARD,2016-06-11 23:26:34,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97333,MASTERCARD,2016-06-23 17:41:55,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97335,MASTERCARD,2016-06-22 12:56:33,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97336,MASTERCARD,2016-06-22 15:56:17,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97337,MASTERCARD,2016-06-18 14:57:50,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97338,MASTERCARD,2016-07-09 14:12:05,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97339,MASTERCARD,2016-06-15 22:35:43,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97340,MASTERCARD,2016-06-02 13:37:25,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97341,MASTERCARD,2016-06-07 12:07:23,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97342,MASTERCARD,2016-07-20 19:19:41,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97343,MASTERCARD,2016-06-13 20:29:02,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97344,MASTERCARD,2016-06-26 23:19:15,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97345,MASTERCARD,2016-07-10 16:17:09,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97346,MASTERCARD,2016-06-08 17:14:23,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97347,MASTERCARD,2016-07-19 16:20:22,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97348,MASTERCARD,2016-06-16 15:47:38,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97349,MASTERCARD,2016-06-01 18:18:40,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97350,MASTERCARD,2016-06-14 14:44:51,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97352,MASTERCARD,2016-07-10 15:26:48,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97353,MASTERCARD,2016-06-04 14:27:09,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97354,MASTERCARD,2016-06-10 13:20:07,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97355,MASTERCARD,2016-06-22 17:01:41,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97356,MASTERCARD,2016-06-27 15:50:50,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97357,MASTERCARD,2016-07-15 15:07:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97358,MASTERCARD,2016-06-02 17:35:52,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97359,MASTERCARD,2016-06-09 15:25:38,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97360,MASTERCARD,2016-06-27 20:47:49,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97361,MASTERCARD,2016-06-03 19:57:13,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97362,MASTERCARD,2016-07-09 22:42:42,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97363,MASTERCARD,2016-07-14 12:28:57,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97364,MASTERCARD,2016-07-14 18:25:25,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97365,MASTERCARD,2016-06-08 16:51:39,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97366,MASTERCARD,2016-06-23 16:58:06,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97367,MASTERCARD,2016-07-21 13:25:19,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97368,MASTERCARD,2016-06-02 20:55:22,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97369,MASTERCARD,2016-07-02 21:31:55,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97370,MASTERCARD,2016-07-11 15:44:31,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97371,MASTERCARD,2016-06-28 23:06:35,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97373,MASTERCARD,2016-07-09 19:58:04,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97374,MASTERCARD,2016-07-13 20:44:30,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97375,MASTERCARD,2016-06-09 15:48:38,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97376,MASTERCARD,2016-06-04 15:26:18,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97377,MASTERCARD,2016-07-18 19:16:41,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97378,MASTERCARD,2016-06-07 20:28:07,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97379,MASTERCARD,2016-06-16 12:12:51,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97380,MASTERCARD,2016-07-21 21:27:45,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97381,MASTERCARD,2016-06-01 14:46:42,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97382,MASTERCARD,2016-06-03 20:58:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97383,MASTERCARD,2016-06-09 13:44:51,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97384,MASTERCARD,2016-06-13 17:38:18,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97385,MASTERCARD,2016-07-17 16:07:31,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97386,MASTERCARD,2016-06-10 13:56:40,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97387,MASTERCARD,2016-07-21 20:04:44,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97388,MASTERCARD,2016-06-09 23:29:35,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97389,MASTERCARD,2016-06-12 14:15:49,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97391,MASTERCARD,2016-07-07 20:44:12,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97393,MASTERCARD,2016-06-01 16:49:52,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97394,MASTERCARD,2016-06-09 14:35:01,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97395,MASTERCARD,2016-06-10 12:13:22,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97396,MASTERCARD,2016-06-12 14:37:18,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97397,MASTERCARD,2016-07-14 21:08:53,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97398,MASTERCARD,2016-07-12 13:45:22,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97399,MASTERCARD,2016-07-03 14:32:28,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97400,MASTERCARD,2016-06-04 12:59:23,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97401,MASTERCARD,2016-07-17 18:55:09,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97402,MASTERCARD,2016-06-27 23:23:31,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97403,MASTERCARD,2016-07-21 15:51:35,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97404,MASTERCARD,2016-06-13 17:51:01,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97405,MASTERCARD,2016-06-18 20:34:19,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97406,MASTERCARD,2016-06-26 20:13:18,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97407,MASTERCARD,2016-07-03 19:06:50,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97408,MASTERCARD,2016-06-27 14:57:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97409,MASTERCARD,2016-07-12 22:07:58,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97410,MASTERCARD,2016-06-26 16:36:37,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97411,MASTERCARD,2016-07-20 21:27:55,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97412,MASTERCARD,2016-06-14 19:06:41,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97413,MASTERCARD,2016-06-06 19:13:10,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97414,MASTERCARD,2016-07-07 19:44:54,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97415,MASTERCARD,2016-07-15 21:44:25,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97416,MASTERCARD,2016-07-06 21:17:51,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97417,MASTERCARD,2016-06-10 19:06:51,EUR,0.85,0.85,,1,0,ECOM,AUTH
23-9-97420,VISA,2016-07-17 20:40:02,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97421,VISA,2016-07-20 23:45:43,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97424,VISA,2016-07-11 16:51:05,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97425,VISA,2016-06-08 18:42:20,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97426,VISA,2016-07-17 14:51:52,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97427,VISA,2016-07-15 20:50:25,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97428,VISA,2016-07-14 13:05:05,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97429,VISA,2016-06-17 14:58:41,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97430,VISA,2016-07-06 13:54:16,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97432,VISA,2016-07-21 20:37:32,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97433,VISA,2016-06-02 12:50:32,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97434,VISA,2016-06-26 13:38:05,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97435,VISA,2016-07-17 15:54:50,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97436,VISA,2016-06-11 18:18:32,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97437,VISA,2016-06-15 19:02:17,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97438,VISA,2016-06-06 13:36:55,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97439,VISA,2016-07-11 20:26:38,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97440,VISA,2016-07-10 17:50:43,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97441,VISA,2016-06-04 21:33:33,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97443,VISA,2016-07-19 12:56:45,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97444,VISA,2016-07-06 18:54:23,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97445,VISA,2016-07-15 15:56:01,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97446,VISA,2016-06-06 21:24:24,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97447,VISA,2016-06-17 15:42:33,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97448,VISA,2016-07-13 16:37:55,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97449,VISA,2016-07-12 19:06:29,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97450,VISA,2016-06-23 22:48:41,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97451,VISA,2016-06-03 20:44:06,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97453,VISA,2016-06-27 22:24:57,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97454,VISA,2016-07-13 16:05:29,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97455,VISA,2016-06-14 16:17:03,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97456,VISA,2016-06-01 14:41:53,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97457,VISA,2016-06-08 22:40:30,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97458,VISA,2016-07-08 22:06:54,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97460,VISA,2016-07-10 12:49:57,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97461,VISA,2016-07-12 22:30:25,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97462,VISA,2016-06-07 22:35:12,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97464,VISA,2016-06-23 15:32:41,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97467,VISA,2016-07-07 22:02:58,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97468,VISA,2016-06-28 12:34:39,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97469,VISA,2016-06-07 13:21:05,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97470,VISA,2016-06-22 17:23:59,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97471,VISA,2016-07-15 23:12:19,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97472,VISA,2016-07-04 23:08:48,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97473,VISA,2016-06-12 16:27:04,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97474,VISA,2016-06-28 19:05:31,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97475,VISA,2016-07-13 19:59:59,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97476,VISA,2016-07-15 12:03:04,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97478,VISA,2016-06-08 13:07:14,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97479,VISA,2016-06-21 22:30:22,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97481,VISA,2016-06-06 20:04:15,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97482,VISA,2016-07-15 14:33:05,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97483,VISA,2016-06-27 21:24:21,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97485,VISA,2016-07-01 15:12:29,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97486,VISA,2016-06-13 14:04:16,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97487,VISA,2016-07-14 12:30:51,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97488,VISA,2016-07-19 12:31:30,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97489,VISA,2016-07-17 20:39:17,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97491,VISA,2016-06-11 22:33:53,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97492,VISA,2016-06-06 21:52:18,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97493,VISA,2016-06-09 22:11:18,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97494,VISA,2016-07-02 19:02:39,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97495,VISA,2016-07-10 20:17:21,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97496,VISA,2016-06-16 16:05:58,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97499,VISA,2016-07-19 17:07:46,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97500,VISA,2016-07-20 14:24:10,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97501,VISA,2016-07-19 23:04:46,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97502,VISA,2016-06-22 21:23:18,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97504,VISA,2016-06-07 18:49:36,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97505,VISA,2016-06-03 22:09:21,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97506,VISA,2016-07-09 20:46:33,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97507,VISA,2016-07-17 15:18:12,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97508,VISA,2016-06-07 17:10:40,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97509,VISA,2016-06-14 19:13:04,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97510,VISA,2016-06-18 14:07:57,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97512,VISA,2016-06-13 22:16:49,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97513,VISA,2016-06-14 14:33:44,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97514,VISA,2016-06-02 19:13:57,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97515,VISA,2016-07-18 12:28:45,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97516,VISA,2016-06-10 17:47:49,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97517,VISA,2016-06-13 19:34:56,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97518,VISA,2016-07-01 17:05:25,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97519,VISA,2016-07-06 20:15:37,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97520,VISA,2016-06-23 18:07:31,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97522,VISA,2016-06-28 23:58:41,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97523,VISA,2016-06-14 14:04:05,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97524,VISA,2016-06-28 14:58:13,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97525,VISA,2016-07-18 22:48:29,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97526,VISA,2016-06-18 18:50:52,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97527,VISA,2016-06-24 15:33:51,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97528,VISA,2016-07-12 18:48:44,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97529,VISA,2016-07-13 16:29:12,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97530,VISA,2016-06-21 15:23:05,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97531,VISA,2016-07-03 20:40:15,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97534,VISA,2016-07-11 15:13:51,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97535,VISA,2016-07-21 15:45:39,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97536,VISA,2016-07-09 15:22:21,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97537,VISA,2016-06-08 12:55:59,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97538,VISA,2016-06-21 15:43:02,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97539,VISA,2016-06-23 20:24:59,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97541,VISA,2016-06-07 18:19:26,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97543,VISA,2016-07-13 22:15:55,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97544,VISA,2016-07-18 23:07:12,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97545,VISA,2016-07-04 21:57:14,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97546,VISA,2016-07-01 23:45:13,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97547,VISA,2016-06-17 13:48:13,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97548,VISA,2016-06-07 19:12:32,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97550,VISA,2016-07-12 23:30:22,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97551,VISA,2016-06-27 16:03:16,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97552,VISA,2016-06-05 14:24:24,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97553,VISA,2016-06-02 16:17:52,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97555,VISA,2016-06-05 22:02:04,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97556,VISA,2016-06-26 18:24:11,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97558,VISA,2016-06-19 20:13:15,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97559,VISA,2016-06-12 15:33:27,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97560,VISA,2016-06-14 19:27:27,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97562,VISA,2016-06-17 19:13:25,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97563,VISA,2016-06-07 13:59:17,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97565,VISA,2016-06-13 16:49:20,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97566,VISA,2016-07-04 13:21:22,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97567,VISA,2016-06-03 18:16:38,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97568,VISA,2016-06-10 21:55:02,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97569,VISA,2016-06-27 17:24:32,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97570,VISA,2016-06-25 20:07:05,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97571,VISA,2016-06-06 14:46:18,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97572,VISA,2016-06-17 18:55:52,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97573,VISA,2016-06-08 20:06:48,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97574,VISA,2016-06-17 14:50:36,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97575,VISA,2016-07-10 14:39:58,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97576,VISA,2016-06-06 14:57:31,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97577,VISA,2016-06-09 12:28:27,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97578,VISA,2016-07-21 20:08:10,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97579,VISA,2016-06-28 13:25:57,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97580,VISA,2016-06-08 12:01:53,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97581,VISA,2016-06-12 23:07:28,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97582,VISA,2016-06-05 20:06:26,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97583,VISA,2016-07-17 16:54:53,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97584,VISA,2016-06-09 13:12:55,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97585,VISA,2016-07-01 21:37:26,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97586,VISA,2016-07-07 18:28:30,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97587,VISA,2016-07-10 16:27:01,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97588,VISA,2016-07-06 13:17:51,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97589,VISA,2016-06-05 21:14:22,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97591,VISA,2016-07-13 21:27:20,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97592,VISA,2016-06-22 19:18:33,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97593,VISA,2016-07-01 18:44:48,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97594,VISA,2016-06-28 15:04:46,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97595,VISA,2016-06-27 21:22:28,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97596,VISA,2016-06-13 14:10:15,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97597,VISA,2016-07-05 12:47:12,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97598,VISA,2016-06-22 23:28:03,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97599,VISA,2016-06-07 19:22:26,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97600,VISA,2016-07-17 21:02:48,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97601,VISA,2016-07-19 22:31:51,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97602,VISA,2016-07-06 14:14:08,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97603,VISA,2016-07-19 21:35:50,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97604,VISA,2016-06-15 20:58:21,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97605,VISA,2016-06-03 13:55:26,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97607,VISA,2016-07-15 15:47:22,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97608,VISA,2016-06-16 21:23:06,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97609,VISA,2016-06-27 23:44:06,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97610,VISA,2016-06-01 18:27:47,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97611,VISA,2016-07-14 22:47:52,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97612,VISA,2016-06-26 12:22:40,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97613,VISA,2016-07-07 13:02:27,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97615,VISA,2016-06-03 23:57:23,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97616,VISA,2016-06-26 21:25:22,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97617,VISA,2016-06-05 18:45:23,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97618,VISA,2016-07-17 18:49:29,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97619,VISA,2016-06-01 16:07:42,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97620,VISA,2016-06-05 19:15:17,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97621,VISA,2016-06-20 18:21:46,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97622,VISA,2016-06-21 14:52:27,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97623,VISA,2016-06-10 12:37:53,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97624,VISA,2016-06-26 14:13:58,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97625,VISA,2016-06-15 18:01:37,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97626,VISA,2016-07-08 12:13:18,EUR,0.85,0.85,,3,70000,ECOM,AUTH
23-9-97627,VISA,2016-06-11 17:35:21,EUR,0.85,0.85,,3,70000,ECOM,AUTH
